Date,Actual Generation,Primary Source
13/11/2023 04:00,0,Photovoltaic
13/11/2023 04:00,4.27,Hydro
13/11/2023 04:00,2.72,Wind
13/11/2023 04:00,9.88,Thermal
13/11/2023 03:00,0.59,Geothermal
13/11/2023 03:00,1.78,Self-consumption
13/11/2023 03:00,0,Photovoltaic
13/11/2023 03:00,4.18,Hydro
13/11/2023 03:00,2.72,Wind
13/11/2023 03:00,9.55,Thermal
13/11/2023 02:00,0.59,Geothermal
13/11/2023 02:00,1.82,Self-consumption
13/11/2023 02:00,0,Photovoltaic
13/11/2023 02:00,4.55,Hydro
13/11/2023 02:00,2.81,Wind
13/11/2023 02:00,9.61,Thermal
13/11/2023 01:00,0.59,Geothermal
13/11/2023 01:00,1.84,Self-consumption
13/11/2023 01:00,0,Photovoltaic
13/11/2023 01:00,5.01,Hydro
13/11/2023 01:00,2.83,Wind
13/11/2023 01:00,9.49,Thermal
13/11/2023 00:00,0.59,Geothermal
13/11/2023 00:00,1.95,Self-consumption
13/11/2023 00:00,0,Photovoltaic
13/11/2023 00:00,5.5,Hydro
13/11/2023 00:00,2.99,Wind
13/11/2023 00:00,9.51,Thermal
12/11/2023 23:00,3.23,Wind
12/11/2023 23:00,2.05,Self-consumption
12/11/2023 23:00,0,Photovoltaic
12/11/2023 23:00,0.59,Geothermal
12/11/2023 23:00,5.95,Hydro
12/11/2023 23:00,9.62,Thermal
12/11/2023 22:00,3.39,Wind
12/11/2023 22:00,9.97,Thermal
12/11/2023 22:00,0.59,Geothermal
12/11/2023 22:00,0,Photovoltaic
12/11/2023 22:00,2.4,Self-consumption
12/11/2023 22:00,5.64,Hydro
12/11/2023 21:00,10.34,Thermal
12/11/2023 21:00,0,Photovoltaic
12/11/2023 21:00,0.59,Geothermal
12/11/2023 21:00,3.47,Wind
12/11/2023 21:00,2.55,Self-consumption
12/11/2023 21:00,6.25,Hydro
12/11/2023 20:00,3.7,Wind
12/11/2023 20:00,2.6,Self-consumption
12/11/2023 20:00,0,Photovoltaic
12/11/2023 20:00,0.59,Geothermal
12/11/2023 20:00,10.58,Thermal
12/11/2023 20:00,7.21,Hydro
12/11/2023 19:00,10.53,Thermal
12/11/2023 19:00,3.98,Wind
12/11/2023 19:00,8.1,Hydro
12/11/2023 19:00,2.63,Self-consumption
12/11/2023 19:00,0,Photovoltaic
12/11/2023 19:00,0.59,Geothermal
12/11/2023 18:00,10.04,Thermal
12/11/2023 18:00,0.59,Geothermal
12/11/2023 18:00,0,Photovoltaic
12/11/2023 18:00,2.61,Self-consumption
12/11/2023 18:00,7.97,Hydro
12/11/2023 18:00,4.41,Wind
12/11/2023 17:00,4.51,Wind
12/11/2023 17:00,0.59,Geothermal
12/11/2023 17:00,7.39,Hydro
12/11/2023 17:00,2.59,Self-consumption
12/11/2023 17:00,0,Photovoltaic
12/11/2023 17:00,9.88,Thermal
12/11/2023 16:00,6.28,Hydro
12/11/2023 16:00,2.57,Self-consumption
12/11/2023 16:00,0.29,Photovoltaic
12/11/2023 16:00,0.58,Geothermal
12/11/2023 16:00,9.54,Thermal
12/11/2023 16:00,4.22,Wind
12/11/2023 15:00,1.89,Photovoltaic
12/11/2023 15:00,0.58,Geothermal
12/11/2023 15:00,8.71,Thermal
12/11/2023 15:00,3.02,Self-consumption
12/11/2023 15:00,5.77,Hydro
12/11/2023 15:00,4.48,Wind
12/11/2023 14:00,5,Hydro
12/11/2023 14:00,3.18,Self-consumption
12/11/2023 14:00,3.08,Photovoltaic
12/11/2023 14:00,0.59,Geothermal
12/11/2023 14:00,4.94,Wind
12/11/2023 14:00,8.51,Thermal
12/11/2023 13:00,0.59,Geothermal
12/11/2023 13:00,3.29,Self-consumption
12/11/2023 13:00,3.99,Photovoltaic
12/11/2023 13:00,5.07,Hydro
12/11/2023 13:00,5.24,Wind
12/11/2023 13:00,8.25,Thermal
12/11/2023 12:00,0.59,Geothermal
12/11/2023 12:00,3.58,Self-consumption
12/11/2023 12:00,4.56,Photovoltaic
12/11/2023 12:00,6.04,Hydro
12/11/2023 12:00,5.02,Wind
12/11/2023 12:00,8.26,Thermal
12/11/2023 11:00,0.59,Geothermal
12/11/2023 11:00,3.28,Self-consumption
12/11/2023 11:00,3.66,Photovoltaic
12/11/2023 11:00,6.07,Hydro
12/11/2023 11:00,4.02,Wind
12/11/2023 11:00,8.31,Thermal
12/11/2023 10:00,8.32,Thermal
12/11/2023 10:00,0.59,Geothermal
12/11/2023 10:00,3.33,Wind
12/11/2023 10:00,3.18,Photovoltaic
12/11/2023 10:00,6.31,Hydro
12/11/2023 10:00,3.04,Self-consumption
12/11/2023 09:00,0.59,Geothermal
12/11/2023 09:00,2.42,Self-consumption
12/11/2023 09:00,2.05,Photovoltaic
12/11/2023 09:00,6.26,Hydro
12/11/2023 09:00,2.96,Wind
12/11/2023 09:00,8.25,Thermal
12/11/2023 08:00,0.59,Geothermal
12/11/2023 08:00,2.03,Self-consumption
12/11/2023 08:00,1.12,Photovoltaic
12/11/2023 08:00,6.15,Hydro
12/11/2023 08:00,2.84,Wind
12/11/2023 08:00,8.43,Thermal
12/11/2023 07:00,0.59,Geothermal
12/11/2023 07:00,1.72,Self-consumption
12/11/2023 07:00,0.31,Photovoltaic
12/11/2023 07:00,6.04,Hydro
12/11/2023 07:00,2.8,Wind
12/11/2023 07:00,8.65,Thermal
12/11/2023 06:00,0.59,Geothermal
12/11/2023 06:00,1.64,Self-consumption
12/11/2023 06:00,0,Photovoltaic
12/11/2023 06:00,6.05,Hydro
12/11/2023 06:00,2.42,Wind
12/11/2023 06:00,8.87,Thermal
12/11/2023 05:00,0.58,Geothermal
12/11/2023 05:00,1.65,Self-consumption
12/11/2023 05:00,0,Photovoltaic
12/11/2023 05:00,5.26,Hydro
12/11/2023 05:00,2.23,Wind
12/11/2023 05:00,8.89,Thermal
12/11/2023 04:00,0.58,Geothermal
12/11/2023 04:00,1.45,Self-consumption
12/11/2023 04:00,0,Photovoltaic
12/11/2023 04:00,5.22,Hydro
12/11/2023 04:00,2.47,Wind
12/11/2023 04:00,8.95,Thermal
12/11/2023 03:00,0.59,Geothermal
12/11/2023 03:00,1.44,Self-consumption
12/11/2023 03:00,0,Photovoltaic
12/11/2023 03:00,5.09,Hydro
12/11/2023 03:00,2.62,Wind
12/11/2023 03:00,8.97,Thermal
12/11/2023 02:00,0.59,Geothermal
12/11/2023 02:00,1.48,Self-consumption
12/11/2023 02:00,0,Photovoltaic
12/11/2023 02:00,5.39,Hydro
12/11/2023 02:00,2.68,Wind
12/11/2023 02:00,9.2,Thermal
12/11/2023 01:00,0.59,Geothermal
12/11/2023 01:00,1.57,Self-consumption
12/11/2023 01:00,0,Photovoltaic
12/11/2023 01:00,5.79,Hydro
12/11/2023 01:00,2.78,Wind
12/11/2023 01:00,9.41,Thermal
12/11/2023 00:00,0.59,Geothermal
12/11/2023 00:00,1.75,Self-consumption
12/11/2023 00:00,0,Photovoltaic
12/11/2023 00:00,6.11,Hydro
12/11/2023 00:00,3.04,Wind
12/11/2023 00:00,9.12,Thermal
11/11/2023 23:00,3.23,Wind
11/11/2023 23:00,2.19,Self-consumption
11/11/2023 23:00,0,Photovoltaic
11/11/2023 23:00,0.59,Geothermal
11/11/2023 23:00,5.34,Hydro
11/11/2023 23:00,9.7,Thermal
11/11/2023 22:00,3.47,Wind
11/11/2023 22:00,9.94,Thermal
11/11/2023 22:00,0.59,Geothermal
11/11/2023 22:00,0,Photovoltaic
11/11/2023 22:00,2.41,Self-consumption
11/11/2023 22:00,5.73,Hydro
11/11/2023 21:00,10.31,Thermal
11/11/2023 21:00,0,Photovoltaic
11/11/2023 21:00,0.59,Geothermal
11/11/2023 21:00,3.53,Wind
11/11/2023 21:00,2.42,Self-consumption
11/11/2023 21:00,6.09,Hydro
11/11/2023 20:00,3.59,Wind
11/11/2023 20:00,2.51,Self-consumption
11/11/2023 20:00,0,Photovoltaic
11/11/2023 20:00,0.59,Geothermal
11/11/2023 20:00,11.02,Thermal
11/11/2023 20:00,7.78,Hydro
11/11/2023 19:00,11.66,Thermal
11/11/2023 19:00,3.79,Wind
11/11/2023 19:00,9.26,Hydro
11/11/2023 19:00,2.51,Self-consumption
11/11/2023 19:00,0,Photovoltaic
11/11/2023 19:00,0.59,Geothermal
11/11/2023 18:00,10.98,Thermal
11/11/2023 18:00,0.59,Geothermal
11/11/2023 18:00,0,Photovoltaic
11/11/2023 18:00,2.59,Self-consumption
11/11/2023 18:00,9.88,Hydro
11/11/2023 18:00,3.74,Wind
11/11/2023 17:00,4.03,Wind
11/11/2023 17:00,0.59,Geothermal
11/11/2023 17:00,8.96,Hydro
11/11/2023 17:00,2.65,Self-consumption
11/11/2023 17:00,0,Photovoltaic
11/11/2023 17:00,10.5,Thermal
11/11/2023 16:00,6.99,Hydro
11/11/2023 16:00,2.7,Self-consumption
11/11/2023 16:00,0.37,Photovoltaic
11/11/2023 16:00,0.59,Geothermal
11/11/2023 16:00,9.79,Thermal
11/11/2023 16:00,4.33,Wind
11/11/2023 15:00,3.1,Photovoltaic
11/11/2023 15:00,0.59,Geothermal
11/11/2023 15:00,8.97,Thermal
11/11/2023 15:00,3.52,Self-consumption
11/11/2023 15:00,5.49,Hydro
11/11/2023 15:00,4.95,Wind
11/11/2023 14:00,4.56,Hydro
11/11/2023 14:00,4.49,Self-consumption
11/11/2023 14:00,5.74,Photovoltaic
11/11/2023 14:00,0.59,Geothermal
11/11/2023 14:00,5.71,Wind
11/11/2023 14:00,7.91,Thermal
11/11/2023 13:00,0.59,Geothermal
11/11/2023 13:00,5.16,Self-consumption
11/11/2023 13:00,7.52,Photovoltaic
11/11/2023 13:00,4.52,Hydro
11/11/2023 13:00,6.2,Wind
11/11/2023 13:00,7.27,Thermal
11/11/2023 12:00,0.59,Geothermal
11/11/2023 12:00,5.73,Self-consumption
11/11/2023 12:00,8.74,Photovoltaic
11/11/2023 12:00,4.56,Hydro
11/11/2023 12:00,6.75,Wind
11/11/2023 12:00,7.33,Thermal
11/11/2023 11:00,0.59,Geothermal
11/11/2023 11:00,5.85,Self-consumption
11/11/2023 11:00,8.91,Photovoltaic
11/11/2023 11:00,4.79,Hydro
11/11/2023 11:00,6.64,Wind
11/11/2023 11:00,7.3,Thermal
11/11/2023 10:00,7.9,Thermal
11/11/2023 10:00,0.59,Geothermal
11/11/2023 10:00,6.53,Wind
11/11/2023 10:00,8.34,Photovoltaic
11/11/2023 10:00,5.01,Hydro
11/11/2023 10:00,5.44,Self-consumption
11/11/2023 09:00,0.59,Geothermal
11/11/2023 09:00,4.68,Self-consumption
11/11/2023 09:00,6.89,Photovoltaic
11/11/2023 09:00,5.81,Hydro
11/11/2023 09:00,6.14,Wind
11/11/2023 09:00,7.96,Thermal
11/11/2023 08:00,0.59,Geothermal
11/11/2023 08:00,3.35,Self-consumption
11/11/2023 08:00,3.78,Photovoltaic
11/11/2023 08:00,6.72,Hydro
11/11/2023 08:00,6.02,Wind
11/11/2023 08:00,8.4,Thermal
11/11/2023 07:00,0.59,Geothermal
11/11/2023 07:00,2.08,Self-consumption
11/11/2023 07:00,0.86,Photovoltaic
11/11/2023 07:00,6.77,Hydro
11/11/2023 07:00,6.18,Wind
11/11/2023 07:00,8.13,Thermal
11/11/2023 06:00,0.59,Geothermal
11/11/2023 06:00,1.73,Self-consumption
11/11/2023 06:00,0.01,Photovoltaic
11/11/2023 06:00,5.41,Hydro
11/11/2023 06:00,6.15,Wind
11/11/2023 06:00,7.83,Thermal
11/11/2023 05:00,0.59,Geothermal
11/11/2023 05:00,1.69,Self-consumption
11/11/2023 05:00,0,Photovoltaic
11/11/2023 05:00,4.37,Hydro
11/11/2023 05:00,6.37,Wind
11/11/2023 05:00,7.2,Thermal
11/11/2023 04:00,0.59,Geothermal
11/11/2023 04:00,1.61,Self-consumption
11/11/2023 04:00,0,Photovoltaic
11/11/2023 04:00,4.23,Hydro
11/11/2023 04:00,6.57,Wind
11/11/2023 04:00,7.04,Thermal
11/11/2023 03:00,0.59,Geothermal
11/11/2023 03:00,1.65,Self-consumption
11/11/2023 03:00,0,Photovoltaic
11/11/2023 03:00,4.27,Hydro
11/11/2023 03:00,6.82,Wind
11/11/2023 03:00,7.03,Thermal
11/11/2023 02:00,0.57,Geothermal
11/11/2023 02:00,1.67,Self-consumption
11/11/2023 02:00,0,Photovoltaic
11/11/2023 02:00,4.33,Hydro
11/11/2023 02:00,6.66,Wind
11/11/2023 02:00,7.36,Thermal
11/11/2023 01:00,0.57,Geothermal
11/11/2023 01:00,1.76,Self-consumption
11/11/2023 01:00,0,Photovoltaic
11/11/2023 01:00,4.67,Hydro
11/11/2023 01:00,6.54,Wind
11/11/2023 01:00,7.69,Thermal
11/11/2023 00:00,0.57,Geothermal
11/11/2023 00:00,1.84,Self-consumption
11/11/2023 00:00,0,Photovoltaic
11/11/2023 00:00,5.25,Hydro
11/11/2023 00:00,6.02,Wind
11/11/2023 00:00,8.52,Thermal
10/11/2023 23:00,5.76,Wind
10/11/2023 23:00,2.02,Self-consumption
10/11/2023 23:00,0,Photovoltaic
10/11/2023 23:00,0.57,Geothermal
10/11/2023 23:00,5.21,Hydro
10/11/2023 23:00,9.91,Thermal
10/11/2023 22:00,6,Wind
10/11/2023 22:00,9.63,Thermal
10/11/2023 22:00,0.56,Geothermal
10/11/2023 22:00,0,Photovoltaic
10/11/2023 22:00,2.26,Self-consumption
10/11/2023 22:00,5.92,Hydro
10/11/2023 21:00,11.76,Thermal
10/11/2023 21:00,0,Photovoltaic
10/11/2023 21:00,0.55,Geothermal
10/11/2023 21:00,5.78,Wind
10/11/2023 21:00,2.55,Self-consumption
10/11/2023 21:00,7.04,Hydro
10/11/2023 20:00,5.62,Wind
10/11/2023 20:00,2.79,Self-consumption
10/11/2023 20:00,0,Photovoltaic
10/11/2023 20:00,0.57,Geothermal
10/11/2023 20:00,13.83,Thermal
10/11/2023 20:00,7.76,Hydro
10/11/2023 19:00,15.18,Thermal
10/11/2023 19:00,5.27,Wind
10/11/2023 19:00,8.67,Hydro
10/11/2023 19:00,2.97,Self-consumption
10/11/2023 19:00,0,Photovoltaic
10/11/2023 19:00,0.59,Geothermal
10/11/2023 18:00,15.37,Thermal
10/11/2023 18:00,0.59,Geothermal
10/11/2023 18:00,0,Photovoltaic
10/11/2023 18:00,2.86,Self-consumption
10/11/2023 18:00,9.36,Hydro
10/11/2023 18:00,5.26,Wind
10/11/2023 17:00,5.45,Wind
10/11/2023 17:00,0.59,Geothermal
10/11/2023 17:00,8.97,Hydro
10/11/2023 17:00,2.92,Self-consumption
10/11/2023 17:00,0,Photovoltaic
10/11/2023 17:00,15.6,Thermal
10/11/2023 16:00,7.32,Hydro
10/11/2023 16:00,2.89,Self-consumption
10/11/2023 16:00,0.2,Photovoltaic
10/11/2023 16:00,0.59,Geothermal
10/11/2023 16:00,15.89,Thermal
10/11/2023 16:00,5.13,Wind
10/11/2023 15:00,1.02,Photovoltaic
10/11/2023 15:00,0.59,Geothermal
10/11/2023 15:00,15.13,Thermal
10/11/2023 15:00,3.16,Self-consumption
10/11/2023 15:00,6.96,Hydro
10/11/2023 15:00,5.47,Wind
10/11/2023 14:00,6.26,Hydro
10/11/2023 14:00,3.28,Self-consumption
10/11/2023 14:00,2,Photovoltaic
10/11/2023 14:00,0.59,Geothermal
10/11/2023 14:00,5.61,Wind
10/11/2023 14:00,14.97,Thermal
10/11/2023 13:00,0.59,Geothermal
10/11/2023 13:00,3.31,Self-consumption
10/11/2023 13:00,3,Photovoltaic
10/11/2023 13:00,5.9,Hydro
10/11/2023 13:00,5.77,Wind
10/11/2023 13:00,13.51,Thermal
10/11/2023 12:00,0.59,Geothermal
10/11/2023 12:00,3.47,Self-consumption
10/11/2023 12:00,4.01,Photovoltaic
10/11/2023 12:00,5.88,Hydro
10/11/2023 12:00,5.47,Wind
10/11/2023 12:00,13.42,Thermal
10/11/2023 11:00,0.59,Geothermal
10/11/2023 11:00,3.62,Self-consumption
10/11/2023 11:00,3.99,Photovoltaic
10/11/2023 11:00,6.35,Hydro
10/11/2023 11:00,5.5,Wind
10/11/2023 11:00,13.56,Thermal
10/11/2023 10:00,14.36,Thermal
10/11/2023 10:00,0.58,Geothermal
10/11/2023 10:00,4.83,Wind
10/11/2023 10:00,3.83,Photovoltaic
10/11/2023 10:00,7.31,Hydro
10/11/2023 10:00,3.65,Self-consumption
10/11/2023 09:00,0.59,Geothermal
10/11/2023 09:00,3.55,Self-consumption
10/11/2023 09:00,2.82,Photovoltaic
10/11/2023 09:00,8.61,Hydro
10/11/2023 09:00,4.09,Wind
10/11/2023 09:00,15.09,Thermal
10/11/2023 08:00,0.59,Geothermal
10/11/2023 08:00,3.19,Self-consumption
10/11/2023 08:00,1.39,Photovoltaic
10/11/2023 08:00,8.7,Hydro
10/11/2023 08:00,3.61,Wind
10/11/2023 08:00,15.69,Thermal
10/11/2023 07:00,0.58,Geothermal
10/11/2023 07:00,2.9,Self-consumption
10/11/2023 07:00,0.39,Photovoltaic
10/11/2023 07:00,7.62,Hydro
10/11/2023 07:00,3.66,Wind
10/11/2023 07:00,14.29,Thermal
10/11/2023 06:00,0.58,Geothermal
10/11/2023 06:00,2.51,Self-consumption
10/11/2023 06:00,0,Photovoltaic
10/11/2023 06:00,6.23,Hydro
10/11/2023 06:00,3.36,Wind
10/11/2023 06:00,12.34,Thermal
10/11/2023 05:00,0.58,Geothermal
10/11/2023 05:00,1.86,Self-consumption
10/11/2023 05:00,0,Photovoltaic
10/11/2023 05:00,5.42,Hydro
10/11/2023 05:00,3.13,Wind
10/11/2023 05:00,9.29,Thermal
10/11/2023 04:00,0.58,Geothermal
10/11/2023 04:00,1.71,Self-consumption
10/11/2023 04:00,0,Photovoltaic
10/11/2023 04:00,5.34,Hydro
10/11/2023 04:00,2.87,Wind
10/11/2023 04:00,8.44,Thermal
10/11/2023 03:00,0.58,Geothermal
10/11/2023 03:00,1.69,Self-consumption
10/11/2023 03:00,0,Photovoltaic
10/11/2023 03:00,4.96,Hydro
10/11/2023 03:00,3.01,Wind
10/11/2023 03:00,8.58,Thermal
10/11/2023 02:00,0.58,Geothermal
10/11/2023 02:00,1.68,Self-consumption
10/11/2023 02:00,0,Photovoltaic
10/11/2023 02:00,4.38,Hydro
10/11/2023 02:00,3.56,Wind
10/11/2023 02:00,8.17,Thermal
10/11/2023 01:00,0.58,Geothermal
10/11/2023 01:00,1.75,Self-consumption
10/11/2023 01:00,0,Photovoltaic
10/11/2023 01:00,4.56,Hydro
10/11/2023 01:00,3.89,Wind
10/11/2023 01:00,8.28,Thermal
10/11/2023 00:00,0.58,Geothermal
10/11/2023 00:00,1.9,Self-consumption
10/11/2023 00:00,0,Photovoltaic
10/11/2023 00:00,4.61,Hydro
10/11/2023 00:00,3.42,Wind
10/11/2023 00:00,8.97,Thermal
09/11/2023 23:00,3.06,Wind
09/11/2023 23:00,2.34,Self-consumption
09/11/2023 23:00,0,Photovoltaic
09/11/2023 23:00,0.58,Geothermal
09/11/2023 23:00,5.49,Hydro
09/11/2023 23:00,11.27,Thermal
09/11/2023 22:00,2.48,Wind
09/11/2023 22:00,13.7,Thermal
09/11/2023 22:00,0.58,Geothermal
09/11/2023 22:00,0,Photovoltaic
09/11/2023 22:00,2.69,Self-consumption
09/11/2023 22:00,5.96,Hydro
09/11/2023 21:00,16.59,Thermal
09/11/2023 21:00,0,Photovoltaic
09/11/2023 21:00,0.58,Geothermal
09/11/2023 21:00,2.08,Wind
09/11/2023 21:00,3.08,Self-consumption
09/11/2023 21:00,6.58,Hydro
09/11/2023 20:00,1.81,Wind
09/11/2023 20:00,3.64,Self-consumption
09/11/2023 20:00,0,Photovoltaic
09/11/2023 20:00,0.58,Geothermal
09/11/2023 20:00,18.82,Thermal
09/11/2023 20:00,7.43,Hydro
09/11/2023 19:00,19.6,Thermal
09/11/2023 19:00,1.64,Wind
09/11/2023 19:00,8.6,Hydro
09/11/2023 19:00,3.83,Self-consumption
09/11/2023 19:00,0,Photovoltaic
09/11/2023 19:00,0.59,Geothermal
09/11/2023 18:00,20.06,Thermal
09/11/2023 18:00,0.59,Geothermal
09/11/2023 18:00,0,Photovoltaic
09/11/2023 18:00,3.89,Self-consumption
09/11/2023 18:00,9.21,Hydro
09/11/2023 18:00,1.52,Wind
09/11/2023 17:00,1.48,Wind
09/11/2023 17:00,0.59,Geothermal
09/11/2023 17:00,9.22,Hydro
09/11/2023 17:00,3.96,Self-consumption
09/11/2023 17:00,0,Photovoltaic
09/11/2023 17:00,20.52,Thermal
09/11/2023 16:00,8.5,Hydro
09/11/2023 16:00,3.89,Self-consumption
09/11/2023 16:00,0.14,Photovoltaic
09/11/2023 16:00,0.6,Geothermal
09/11/2023 16:00,20.01,Thermal
09/11/2023 16:00,1.45,Wind
09/11/2023 15:00,1.25,Photovoltaic
09/11/2023 15:00,0.63,Geothermal
09/11/2023 15:00,19.66,Thermal
09/11/2023 15:00,4.14,Self-consumption
09/11/2023 15:00,7.28,Hydro
09/11/2023 15:00,1.32,Wind
09/11/2023 14:00,6.15,Hydro
09/11/2023 14:00,4.31,Self-consumption
09/11/2023 14:00,2.93,Photovoltaic
09/11/2023 14:00,0.62,Geothermal
09/11/2023 14:00,1.26,Wind
09/11/2023 14:00,18.67,Thermal
09/11/2023 13:00,0.62,Geothermal
09/11/2023 13:00,4.52,Self-consumption
09/11/2023 13:00,4.54,Photovoltaic
09/11/2023 13:00,5.28,Hydro
09/11/2023 13:00,1.08,Wind
09/11/2023 13:00,16.56,Thermal
09/11/2023 12:00,0.62,Geothermal
09/11/2023 12:00,5.17,Self-consumption
09/11/2023 12:00,6.42,Photovoltaic
09/11/2023 12:00,5.26,Hydro
09/11/2023 12:00,0.9,Wind
09/11/2023 12:00,15.41,Thermal
09/11/2023 11:00,0.62,Geothermal
09/11/2023 11:00,5.45,Self-consumption
09/11/2023 11:00,7.07,Photovoltaic
09/11/2023 11:00,6.17,Hydro
09/11/2023 11:00,0.78,Wind
09/11/2023 11:00,15.98,Thermal
09/11/2023 10:00,16.51,Thermal
09/11/2023 10:00,0.61,Geothermal
09/11/2023 10:00,0.65,Wind
09/11/2023 10:00,6.76,Photovoltaic
09/11/2023 10:00,6.46,Hydro
09/11/2023 10:00,5.33,Self-consumption
09/11/2023 09:00,0.61,Geothermal
09/11/2023 09:00,4.86,Self-consumption
09/11/2023 09:00,5.67,Photovoltaic
09/11/2023 09:00,7.27,Hydro
09/11/2023 09:00,0.58,Wind
09/11/2023 09:00,17.49,Thermal
09/11/2023 08:00,0.62,Geothermal
09/11/2023 08:00,4.32,Self-consumption
09/11/2023 08:00,3.55,Photovoltaic
09/11/2023 08:00,7.51,Hydro
09/11/2023 08:00,0.56,Wind
09/11/2023 08:00,18.56,Thermal
09/11/2023 07:00,0.62,Geothermal
09/11/2023 07:00,3.61,Self-consumption
09/11/2023 07:00,0.96,Photovoltaic
09/11/2023 07:00,7.07,Hydro
09/11/2023 07:00,0.49,Wind
09/11/2023 07:00,17.76,Thermal
09/11/2023 06:00,0.62,Geothermal
09/11/2023 06:00,3.13,Self-consumption
09/11/2023 06:00,0.02,Photovoltaic
09/11/2023 06:00,6.07,Hydro
09/11/2023 06:00,0.46,Wind
09/11/2023 06:00,15.81,Thermal
09/11/2023 05:00,0.62,Geothermal
09/11/2023 05:00,2.6,Self-consumption
09/11/2023 05:00,0,Photovoltaic
09/11/2023 05:00,4.77,Hydro
09/11/2023 05:00,0.49,Wind
09/11/2023 05:00,12.3,Thermal
09/11/2023 04:00,0.62,Geothermal
09/11/2023 04:00,2.15,Self-consumption
09/11/2023 04:00,0,Photovoltaic
09/11/2023 04:00,4.39,Hydro
09/11/2023 04:00,0.52,Wind
09/11/2023 04:00,10.83,Thermal
09/11/2023 03:00,0.62,Geothermal
09/11/2023 03:00,2.09,Self-consumption
09/11/2023 03:00,0,Photovoltaic
09/11/2023 03:00,4.44,Hydro
09/11/2023 03:00,0.64,Wind
09/11/2023 03:00,10.65,Thermal
09/11/2023 02:00,0.62,Geothermal
09/11/2023 02:00,2.14,Self-consumption
09/11/2023 02:00,0,Photovoltaic
09/11/2023 02:00,4.38,Hydro
09/11/2023 02:00,0.77,Wind
09/11/2023 02:00,10.81,Thermal
09/11/2023 01:00,0.62,Geothermal
09/11/2023 01:00,2.29,Self-consumption
09/11/2023 01:00,0,Photovoltaic
09/11/2023 01:00,4.57,Hydro
09/11/2023 01:00,0.87,Wind
09/11/2023 01:00,11.15,Thermal
09/11/2023 00:00,0.62,Geothermal
09/11/2023 00:00,2.44,Self-consumption
09/11/2023 00:00,0,Photovoltaic
09/11/2023 00:00,4.9,Hydro
09/11/2023 00:00,1.01,Wind
09/11/2023 00:00,12.06,Thermal
08/11/2023 23:00,1.1,Wind
08/11/2023 23:00,2.89,Self-consumption
08/11/2023 23:00,0,Photovoltaic
08/11/2023 23:00,0.62,Geothermal
08/11/2023 23:00,6.35,Hydro
08/11/2023 23:00,12.9,Thermal
08/11/2023 22:00,1.14,Wind
08/11/2023 22:00,15.07,Thermal
08/11/2023 22:00,0.62,Geothermal
08/11/2023 22:00,0,Photovoltaic
08/11/2023 22:00,3.3,Self-consumption
08/11/2023 22:00,6.21,Hydro
08/11/2023 21:00,17.6,Thermal
08/11/2023 21:00,0,Photovoltaic
08/11/2023 21:00,0.62,Geothermal
08/11/2023 21:00,1.25,Wind
08/11/2023 21:00,3.69,Self-consumption
08/11/2023 21:00,6.95,Hydro
08/11/2023 20:00,1.29,Wind
08/11/2023 20:00,3.88,Self-consumption
08/11/2023 20:00,0,Photovoltaic
08/11/2023 20:00,0.62,Geothermal
08/11/2023 20:00,19.66,Thermal
08/11/2023 20:00,7.39,Hydro
08/11/2023 19:00,20.83,Thermal
08/11/2023 19:00,1.38,Wind
08/11/2023 19:00,8.16,Hydro
08/11/2023 19:00,3.97,Self-consumption
08/11/2023 19:00,0,Photovoltaic
08/11/2023 19:00,0.62,Geothermal
08/11/2023 18:00,20.88,Thermal
08/11/2023 18:00,0.62,Geothermal
08/11/2023 18:00,0,Photovoltaic
08/11/2023 18:00,3.82,Self-consumption
08/11/2023 18:00,8.37,Hydro
08/11/2023 18:00,1.29,Wind
08/11/2023 17:00,1.4,Wind
08/11/2023 17:00,0.62,Geothermal
08/11/2023 17:00,8.43,Hydro
08/11/2023 17:00,3.78,Self-consumption
08/11/2023 17:00,0,Photovoltaic
08/11/2023 17:00,21.01,Thermal
08/11/2023 16:00,7.24,Hydro
08/11/2023 16:00,3.98,Self-consumption
08/11/2023 16:00,0.44,Photovoltaic
08/11/2023 16:00,0.62,Geothermal
08/11/2023 16:00,20.29,Thermal
08/11/2023 16:00,1.77,Wind
08/11/2023 15:00,3.17,Photovoltaic
08/11/2023 15:00,0.61,Geothermal
08/11/2023 15:00,17.71,Thermal
08/11/2023 15:00,4.99,Self-consumption
08/11/2023 15:00,6.94,Hydro
08/11/2023 15:00,1.91,Wind
08/11/2023 14:00,6.19,Hydro
08/11/2023 14:00,5.88,Self-consumption
08/11/2023 14:00,5.77,Photovoltaic
08/11/2023 14:00,0.62,Geothermal
08/11/2023 14:00,1.77,Wind
08/11/2023 14:00,14.86,Thermal
08/11/2023 13:00,0.62,Geothermal
08/11/2023 13:00,6.03,Self-consumption
08/11/2023 13:00,6.47,Photovoltaic
08/11/2023 13:00,5.68,Hydro
08/11/2023 13:00,1.49,Wind
08/11/2023 13:00,13.19,Thermal
08/11/2023 12:00,0.62,Geothermal
08/11/2023 12:00,6.09,Self-consumption
08/11/2023 12:00,6.55,Photovoltaic
08/11/2023 12:00,5.6,Hydro
08/11/2023 12:00,1.21,Wind
08/11/2023 12:00,13.52,Thermal
08/11/2023 11:00,0.62,Geothermal
