Date,Actual Generation,Primary Source
25/02/2026 02:00,13.68,Thermal
25/02/2026 02:00,1.08,Wind
25/02/2026 02:00,0.6,Geothermal
25/02/2026 02:00,0,Photovoltaic
25/02/2026 02:00,1.78,Self-consumption
25/02/2026 01:45,3.16,Hydro
25/02/2026 01:45,1.74,Self-consumption
25/02/2026 01:45,0,Photovoltaic
25/02/2026 01:45,0.6,Geothermal
25/02/2026 01:45,1.04,Wind
25/02/2026 01:45,13.48,Thermal
25/02/2026 01:30,3.4,Hydro
25/02/2026 01:30,1.76,Self-consumption
25/02/2026 01:30,0,Photovoltaic
25/02/2026 01:30,0.6,Geothermal
25/02/2026 01:30,1.04,Wind
25/02/2026 01:30,13.6,Thermal
25/02/2026 01:15,3.12,Hydro
25/02/2026 01:15,13.84,Thermal
25/02/2026 01:15,1.04,Wind
25/02/2026 01:15,0.6,Geothermal
25/02/2026 01:15,0,Photovoltaic
25/02/2026 01:15,1.82,Self-consumption
25/02/2026 01:00,3.2,Hydro
25/02/2026 01:00,13.92,Thermal
25/02/2026 01:00,1,Wind
25/02/2026 01:00,0.6,Geothermal
25/02/2026 01:00,0,Photovoltaic
25/02/2026 01:00,1.92,Self-consumption
25/02/2026 00:45,13.8,Thermal
25/02/2026 00:45,0,Photovoltaic
25/02/2026 00:45,3.52,Hydro
25/02/2026 00:45,2.04,Self-consumption
25/02/2026 00:45,1,Wind
25/02/2026 00:45,0.6,Geothermal
25/02/2026 00:30,1,Wind
25/02/2026 00:30,3.52,Hydro
25/02/2026 00:30,2.14,Self-consumption
25/02/2026 00:30,0,Photovoltaic
25/02/2026 00:30,0.6,Geothermal
25/02/2026 00:30,14.12,Thermal
25/02/2026 00:15,0.96,Wind
25/02/2026 00:15,14.88,Thermal
25/02/2026 00:15,0.6,Geothermal
25/02/2026 00:15,0,Photovoltaic
25/02/2026 00:15,2.22,Self-consumption
25/02/2026 00:15,3.52,Hydro
25/02/2026 00:00,0.96,Wind
25/02/2026 00:00,0,Photovoltaic
25/02/2026 00:00,0.6,Geothermal
25/02/2026 00:00,15.72,Thermal
25/02/2026 00:00,2.3,Self-consumption
25/02/2026 00:00,3.56,Hydro
24/02/2026 23:45,3.56,Hydro
24/02/2026 23:45,2.38,Self-consumption
24/02/2026 23:45,0,Photovoltaic
24/02/2026 23:45,0.6,Geothermal
24/02/2026 23:45,0.92,Wind
24/02/2026 23:45,15.96,Thermal
24/02/2026 23:30,3.6,Hydro
24/02/2026 23:30,2.51,Self-consumption
24/02/2026 23:30,0,Photovoltaic
24/02/2026 23:30,0.6,Geothermal
24/02/2026 23:30,0.88,Wind
24/02/2026 23:30,16.52,Thermal
24/02/2026 23:15,3.6,Hydro
24/02/2026 23:15,17.32,Thermal
24/02/2026 23:15,0.88,Wind
24/02/2026 23:15,0.6,Geothermal
24/02/2026 23:15,0,Photovoltaic
24/02/2026 23:15,2.58,Self-consumption
24/02/2026 23:00,3.6,Hydro
24/02/2026 23:00,18.32,Thermal
24/02/2026 23:00,0.88,Wind
24/02/2026 23:00,0.6,Geothermal
24/02/2026 23:00,0,Photovoltaic
24/02/2026 23:00,2.66,Self-consumption
24/02/2026 22:45,3.72,Hydro
24/02/2026 22:45,2.62,Self-consumption
24/02/2026 22:45,0,Photovoltaic
24/02/2026 22:45,0.6,Geothermal
24/02/2026 22:45,0.88,Wind
24/02/2026 22:45,18.56,Thermal
24/02/2026 22:30,3.72,Hydro
24/02/2026 22:30,2.74,Self-consumption
24/02/2026 22:30,0,Photovoltaic
24/02/2026 22:30,0.6,Geothermal
24/02/2026 22:30,0.92,Wind
24/02/2026 22:30,19.4,Thermal
24/02/2026 22:15,3.8,Hydro
24/02/2026 22:15,20.4,Thermal
24/02/2026 22:15,0.92,Wind
24/02/2026 22:15,0.6,Geothermal
24/02/2026 22:15,0,Photovoltaic
24/02/2026 22:15,2.89,Self-consumption
24/02/2026 22:00,3.8,Hydro
24/02/2026 22:00,21.4,Thermal
24/02/2026 22:00,0.96,Wind
24/02/2026 22:00,0.6,Geothermal
24/02/2026 22:00,0,Photovoltaic
24/02/2026 22:00,3,Self-consumption
24/02/2026 21:45,0.96,Wind
24/02/2026 21:45,3.18,Self-consumption
24/02/2026 21:45,0,Photovoltaic
24/02/2026 21:45,0.6,Geothermal
24/02/2026 21:45,4.24,Hydro
24/02/2026 21:45,21.8,Thermal
24/02/2026 21:30,0.96,Wind
24/02/2026 21:30,22.96,Thermal
24/02/2026 21:30,0.6,Geothermal
24/02/2026 21:30,0,Photovoltaic
24/02/2026 21:30,3.39,Self-consumption
24/02/2026 21:30,4.32,Hydro
24/02/2026 21:15,23.6,Thermal
24/02/2026 21:15,0,Photovoltaic
24/02/2026 21:15,0.6,Geothermal
24/02/2026 21:15,1,Wind
24/02/2026 21:15,3.51,Self-consumption
24/02/2026 21:15,4.32,Hydro
24/02/2026 21:00,24.28,Thermal
24/02/2026 21:00,1,Wind
24/02/2026 21:00,4.36,Hydro
24/02/2026 21:00,3.61,Self-consumption
24/02/2026 21:00,0,Photovoltaic
24/02/2026 21:00,0.6,Geothermal
24/02/2026 20:45,5.12,Hydro
24/02/2026 20:45,3.68,Self-consumption
24/02/2026 20:45,0,Photovoltaic
24/02/2026 20:45,0.6,Geothermal
24/02/2026 20:45,1,Wind
24/02/2026 20:45,24.28,Thermal
24/02/2026 20:30,5.24,Hydro
24/02/2026 20:30,3.82,Self-consumption
24/02/2026 20:30,0,Photovoltaic
24/02/2026 20:30,0.6,Geothermal
24/02/2026 20:30,1,Wind
24/02/2026 20:30,24.6,Thermal
24/02/2026 20:15,5.48,Hydro
24/02/2026 20:15,25.12,Thermal
24/02/2026 20:15,1,Wind
24/02/2026 20:15,0.6,Geothermal
24/02/2026 20:15,0,Photovoltaic
24/02/2026 20:15,3.88,Self-consumption
24/02/2026 20:00,6.08,Hydro
24/02/2026 20:00,25.48,Thermal
24/02/2026 20:00,1,Wind
24/02/2026 20:00,0.6,Geothermal
24/02/2026 20:00,0,Photovoltaic
24/02/2026 20:00,3.95,Self-consumption
24/02/2026 19:45,6.84,Hydro
24/02/2026 19:45,3.99,Self-consumption
24/02/2026 19:45,0,Photovoltaic
24/02/2026 19:45,0.6,Geothermal
24/02/2026 19:45,0.96,Wind
24/02/2026 19:45,25.44,Thermal
24/02/2026 19:30,7.52,Hydro
24/02/2026 19:30,4.09,Self-consumption
24/02/2026 19:30,0,Photovoltaic
24/02/2026 19:30,0.6,Geothermal
24/02/2026 19:30,0.96,Wind
24/02/2026 19:30,25.48,Thermal
24/02/2026 19:15,7.96,Hydro
24/02/2026 19:15,25.6,Thermal
24/02/2026 19:15,1,Wind
24/02/2026 19:15,0.6,Geothermal
24/02/2026 19:15,0,Photovoltaic
24/02/2026 19:15,4.14,Self-consumption
24/02/2026 19:00,7.8,Hydro
24/02/2026 19:00,25.68,Thermal
24/02/2026 19:00,1,Wind
24/02/2026 19:00,0.6,Geothermal
24/02/2026 19:00,0,Photovoltaic
24/02/2026 19:00,4.14,Self-consumption
24/02/2026 18:45,0,Photovoltaic
24/02/2026 18:45,0.6,Geothermal
24/02/2026 18:45,1.08,Wind
24/02/2026 18:45,25.72,Thermal
24/02/2026 18:45,4.19,Self-consumption
24/02/2026 18:45,7.88,Hydro
24/02/2026 18:30,25.68,Thermal
24/02/2026 18:30,1.12,Wind
24/02/2026 18:30,0.6,Geothermal
24/02/2026 18:30,7.68,Hydro
24/02/2026 18:30,4.18,Self-consumption
24/02/2026 18:30,0,Photovoltaic
24/02/2026 18:15,25.88,Thermal
24/02/2026 18:15,1.2,Wind
24/02/2026 18:15,0.6,Geothermal
24/02/2026 18:15,4.22,Self-consumption
24/02/2026 18:15,7.56,Hydro
24/02/2026 18:15,0,Photovoltaic
24/02/2026 18:00,4.15,Self-consumption
24/02/2026 18:00,7.36,Hydro
24/02/2026 18:00,0.6,Geothermal
24/02/2026 18:00,1.24,Wind
24/02/2026 18:00,0,Photovoltaic
24/02/2026 18:00,25.88,Thermal
24/02/2026 17:45,6.96,Hydro
24/02/2026 17:45,4.09,Self-consumption
24/02/2026 17:45,0.04,Photovoltaic
24/02/2026 17:45,0.6,Geothermal
24/02/2026 17:45,1.32,Wind
24/02/2026 17:45,26,Thermal
24/02/2026 17:30,6.72,Hydro
24/02/2026 17:30,4.12,Self-consumption
24/02/2026 17:30,0.28,Photovoltaic
24/02/2026 17:30,0.6,Geothermal
24/02/2026 17:30,1.44,Wind
24/02/2026 17:30,25.84,Thermal
24/02/2026 17:15,6.4,Hydro
24/02/2026 17:15,25.64,Thermal
24/02/2026 17:15,1.48,Wind
24/02/2026 17:15,0.6,Geothermal
24/02/2026 17:15,0.88,Photovoltaic
24/02/2026 17:15,4.29,Self-consumption
24/02/2026 17:00,5.56,Hydro
24/02/2026 17:00,25.32,Thermal
24/02/2026 17:00,1.6,Wind
24/02/2026 17:00,0.6,Geothermal
24/02/2026 17:00,1.72,Photovoltaic
24/02/2026 17:00,4.47,Self-consumption
24/02/2026 16:45,4.6,Hydro
24/02/2026 16:45,4.62,Self-consumption
24/02/2026 16:45,2.68,Photovoltaic
24/02/2026 16:45,0.6,Geothermal
24/02/2026 16:45,1.6,Wind
24/02/2026 16:45,25.04,Thermal
24/02/2026 16:30,4.44,Hydro
24/02/2026 16:30,4.93,Self-consumption
24/02/2026 16:30,3.8,Photovoltaic
24/02/2026 16:30,0.6,Geothermal
24/02/2026 16:30,1.6,Wind
24/02/2026 16:30,24.44,Thermal
24/02/2026 16:15,4.36,Hydro
24/02/2026 16:15,23.32,Thermal
24/02/2026 16:15,1.4,Wind
24/02/2026 16:15,0.6,Geothermal
24/02/2026 16:15,5.16,Photovoltaic
24/02/2026 16:15,5.27,Self-consumption
24/02/2026 16:00,4.32,Hydro
24/02/2026 16:00,21.8,Thermal
24/02/2026 16:00,1.4,Wind
24/02/2026 16:00,0.6,Geothermal
24/02/2026 16:00,6.36,Photovoltaic
24/02/2026 16:00,5.55,Self-consumption
24/02/2026 15:45,3.56,Hydro
24/02/2026 15:45,5.98,Self-consumption
24/02/2026 15:45,7.72,Photovoltaic
24/02/2026 15:45,0.6,Geothermal
24/02/2026 15:45,1.48,Wind
24/02/2026 15:45,21.48,Thermal
24/02/2026 15:30,3.36,Hydro
24/02/2026 15:30,6.37,Self-consumption
24/02/2026 15:30,9,Photovoltaic
24/02/2026 15:30,0.6,Geothermal
24/02/2026 15:30,1.52,Wind
24/02/2026 15:30,20.52,Thermal
24/02/2026 15:15,3.36,Hydro
24/02/2026 15:15,19.28,Thermal
24/02/2026 15:15,1.56,Wind
24/02/2026 15:15,0.6,Geothermal
24/02/2026 15:15,9.96,Photovoltaic
24/02/2026 15:15,6.65,Self-consumption
24/02/2026 15:00,3.28,Hydro
24/02/2026 15:00,18.68,Thermal
24/02/2026 15:00,1.6,Wind
24/02/2026 15:00,0.6,Geothermal
24/02/2026 15:00,10.8,Photovoltaic
24/02/2026 15:00,6.86,Self-consumption
24/02/2026 14:45,3.04,Hydro
24/02/2026 14:45,7.08,Self-consumption
24/02/2026 14:45,11.68,Photovoltaic
24/02/2026 14:45,0.6,Geothermal
24/02/2026 14:45,1.84,Wind
24/02/2026 14:45,18.24,Thermal
24/02/2026 14:30,3.08,Hydro
24/02/2026 14:30,7.27,Self-consumption
24/02/2026 14:30,12.36,Photovoltaic
24/02/2026 14:30,0.6,Geothermal
24/02/2026 14:30,1.88,Wind
24/02/2026 14:30,17.64,Thermal
24/02/2026 14:15,3.04,Hydro
24/02/2026 14:15,16.72,Thermal
24/02/2026 14:15,1.84,Wind
24/02/2026 14:15,0.6,Geothermal
24/02/2026 14:15,12.72,Photovoltaic
24/02/2026 14:15,7.39,Self-consumption
24/02/2026 14:00,3,Hydro
24/02/2026 14:00,16.52,Thermal
24/02/2026 14:00,1.8,Wind
24/02/2026 14:00,0.6,Geothermal
24/02/2026 14:00,13,Photovoltaic
24/02/2026 14:00,7.52,Self-consumption
24/02/2026 13:45,1.84,Wind
24/02/2026 13:45,7.69,Self-consumption
24/02/2026 13:45,13.4,Photovoltaic
24/02/2026 13:45,0.6,Geothermal
24/02/2026 13:45,2.6,Hydro
24/02/2026 13:45,16.08,Thermal
24/02/2026 13:30,1.88,Wind
24/02/2026 13:30,16.16,Thermal
24/02/2026 13:30,0.6,Geothermal
24/02/2026 13:30,13.68,Photovoltaic
24/02/2026 13:30,7.69,Self-consumption
24/02/2026 13:30,2.6,Hydro
24/02/2026 13:15,15.64,Thermal
24/02/2026 13:15,13.76,Photovoltaic
24/02/2026 13:15,0.6,Geothermal
24/02/2026 13:15,1.92,Wind
24/02/2026 13:15,7.66,Self-consumption
24/02/2026 13:15,2.6,Hydro
24/02/2026 13:00,15.64,Thermal
24/02/2026 13:00,1.96,Wind
24/02/2026 13:00,2.6,Hydro
24/02/2026 13:00,7.72,Self-consumption
24/02/2026 13:00,14,Photovoltaic
24/02/2026 13:00,0.6,Geothermal
24/02/2026 12:45,2.6,Hydro
24/02/2026 12:45,7.8,Self-consumption
24/02/2026 12:45,14.28,Photovoltaic
24/02/2026 12:45,0.6,Geothermal
24/02/2026 12:45,2.04,Wind
24/02/2026 12:45,16.08,Thermal
24/02/2026 12:30,2.6,Hydro
24/02/2026 12:30,7.87,Self-consumption
24/02/2026 12:30,14.28,Photovoltaic
24/02/2026 12:30,0.6,Geothermal
24/02/2026 12:30,2.12,Wind
24/02/2026 12:30,16.4,Thermal
24/02/2026 12:15,2.6,Hydro
24/02/2026 12:15,16.36,Thermal
24/02/2026 12:15,2.2,Wind
24/02/2026 12:15,0.6,Geothermal
24/02/2026 12:15,14.04,Photovoltaic
24/02/2026 12:15,7.87,Self-consumption
24/02/2026 12:00,7.86,Self-consumption
24/02/2026 12:00,2.64,Hydro
24/02/2026 12:00,16.68,Thermal
24/02/2026 12:00,2.36,Wind
24/02/2026 12:00,0.6,Geothermal
24/02/2026 12:00,14.04,Photovoltaic
24/02/2026 11:45,3.2,Hydro
24/02/2026 11:45,7.87,Self-consumption
24/02/2026 11:45,14.12,Photovoltaic
24/02/2026 11:45,0.6,Geothermal
24/02/2026 11:45,2.48,Wind
24/02/2026 11:45,17,Thermal
24/02/2026 11:30,3.28,Hydro
24/02/2026 11:30,17.32,Thermal
24/02/2026 11:30,2.52,Wind
24/02/2026 11:30,0.6,Geothermal
24/02/2026 11:30,7.86,Self-consumption
24/02/2026 11:30,13.92,Photovoltaic
24/02/2026 11:15,13.6,Photovoltaic
24/02/2026 11:15,7.73,Self-consumption
24/02/2026 11:15,3.28,Hydro
24/02/2026 11:15,0.6,Geothermal
24/02/2026 11:15,17.92,Thermal
24/02/2026 11:15,2.52,Wind
24/02/2026 11:00,3.28,Hydro
24/02/2026 11:00,0.6,Geothermal
24/02/2026 11:00,2.6,Wind
24/02/2026 11:00,18.84,Thermal
24/02/2026 11:00,13.32,Photovoltaic
24/02/2026 11:00,7.67,Self-consumption
24/02/2026 10:45,12.84,Photovoltaic
24/02/2026 10:45,0.6,Geothermal
24/02/2026 10:45,2.68,Wind
24/02/2026 10:45,18.68,Thermal
24/02/2026 10:45,7.47,Self-consumption
24/02/2026 10:45,3.44,Hydro
24/02/2026 10:30,18.96,Thermal
24/02/2026 10:30,2.76,Wind
24/02/2026 10:30,0.6,Geothermal
24/02/2026 10:30,3.48,Hydro
24/02/2026 10:30,7.38,Self-consumption
24/02/2026 10:30,12.52,Photovoltaic
24/02/2026 10:15,19.64,Thermal
24/02/2026 10:15,2.72,Wind
24/02/2026 10:15,0.6,Geothermal
24/02/2026 10:15,7.22,Self-consumption
24/02/2026 10:15,3.52,Hydro
24/02/2026 10:15,12.2,Photovoltaic
24/02/2026 10:00,7.05,Self-consumption
24/02/2026 10:00,3.52,Hydro
24/02/2026 10:00,0.6,Geothermal
24/02/2026 10:00,2.72,Wind
24/02/2026 10:00,11.68,Photovoltaic
24/02/2026 10:00,20.36,Thermal
24/02/2026 09:45,3.72,Hydro
24/02/2026 09:45,6.8,Self-consumption
24/02/2026 09:45,10.92,Photovoltaic
24/02/2026 09:45,0.6,Geothermal
24/02/2026 09:45,2.68,Wind
24/02/2026 09:45,20.48,Thermal
24/02/2026 09:30,3.8,Hydro
24/02/2026 09:30,6.58,Self-consumption
24/02/2026 09:30,10.08,Photovoltaic
24/02/2026 09:30,0.6,Geothermal
24/02/2026 09:30,2.6,Wind
24/02/2026 09:30,20.96,Thermal
24/02/2026 09:15,4.08,Hydro
24/02/2026 09:15,21.48,Thermal
24/02/2026 09:15,2.68,Wind
24/02/2026 09:15,0.6,Geothermal
24/02/2026 09:15,9.2,Photovoltaic
24/02/2026 09:15,6.34,Self-consumption
24/02/2026 09:00,4.12,Hydro
24/02/2026 09:00,22.16,Thermal
24/02/2026 09:00,2.8,Wind
24/02/2026 09:00,0.6,Geothermal
24/02/2026 09:00,8.24,Photovoltaic
24/02/2026 09:00,6.03,Self-consumption
24/02/2026 08:45,4.84,Hydro
24/02/2026 08:45,5.68,Self-consumption
24/02/2026 08:45,7.12,Photovoltaic
24/02/2026 08:45,0.6,Geothermal
24/02/2026 08:45,2.88,Wind
24/02/2026 08:45,22.52,Thermal
24/02/2026 08:30,5.6,Hydro
24/02/2026 08:30,5.33,Self-consumption
24/02/2026 08:30,6.04,Photovoltaic
24/02/2026 08:30,0.6,Geothermal
24/02/2026 08:30,2.96,Wind
24/02/2026 08:30,22.64,Thermal
24/02/2026 08:15,5.8,Hydro
24/02/2026 08:15,22.88,Thermal
24/02/2026 08:15,2.96,Wind
24/02/2026 08:15,0.6,Geothermal
24/02/2026 08:15,4.84,Photovoltaic
24/02/2026 08:15,4.97,Self-consumption
24/02/2026 08:00,5.84,Hydro
24/02/2026 08:00,22.6,Thermal
24/02/2026 08:00,2.92,Wind
24/02/2026 08:00,0.6,Geothermal
24/02/2026 08:00,3.72,Photovoltaic
24/02/2026 08:00,4.67,Self-consumption
24/02/2026 07:45,5.6,Hydro
24/02/2026 07:45,4.33,Self-consumption
24/02/2026 07:45,2.6,Photovoltaic
24/02/2026 07:45,0.6,Geothermal
24/02/2026 07:45,2.96,Wind
24/02/2026 07:45,22,Thermal
24/02/2026 07:30,5.24,Hydro
24/02/2026 07:30,4.05,Self-consumption
24/02/2026 07:30,1.68,Photovoltaic
24/02/2026 07:30,0.6,Geothermal
24/02/2026 07:30,2.96,Wind
24/02/2026 07:30,22.2,Thermal
24/02/2026 07:15,4.6,Hydro
24/02/2026 07:15,22.24,Thermal
24/02/2026 07:15,3.04,Wind
24/02/2026 07:15,0.6,Geothermal
24/02/2026 07:15,1,Photovoltaic
24/02/2026 07:15,3.76,Self-consumption
24/02/2026 07:00,4.52,Hydro
24/02/2026 07:00,21.04,Thermal
24/02/2026 07:00,3.08,Wind
24/02/2026 07:00,0.6,Geothermal
24/02/2026 07:00,0.44,Photovoltaic
24/02/2026 07:00,3.45,Self-consumption
24/02/2026 06:45,4.28,Hydro
24/02/2026 06:45,3.18,Self-consumption
24/02/2026 06:45,0.08,Photovoltaic
24/02/2026 06:45,0.6,Geothermal
24/02/2026 06:45,3.16,Wind
24/02/2026 06:45,20.12,Thermal
24/02/2026 06:30,4.2,Hydro
24/02/2026 06:30,2.94,Self-consumption
24/02/2026 06:30,0,Photovoltaic
24/02/2026 06:30,0.6,Geothermal
24/02/2026 06:30,3.28,Wind
24/02/2026 06:30,19,Thermal
24/02/2026 06:15,3.96,Hydro
24/02/2026 06:15,17.96,Thermal
24/02/2026 06:15,3.24,Wind
24/02/2026 06:15,0.6,Geothermal
24/02/2026 06:15,0,Photovoltaic
24/02/2026 06:15,2.83,Self-consumption
24/02/2026 06:00,3.92,Hydro
24/02/2026 06:00,16.96,Thermal
24/02/2026 06:00,3.28,Wind
24/02/2026 06:00,0.6,Geothermal
24/02/2026 06:00,0,Photovoltaic
24/02/2026 06:00,2.67,Self-consumption
24/02/2026 05:45,3.36,Wind
24/02/2026 05:45,2.47,Self-consumption
24/02/2026 05:45,0,Photovoltaic
24/02/2026 05:45,0.6,Geothermal
24/02/2026 05:45,3.36,Hydro
24/02/2026 05:45,15.52,Thermal
24/02/2026 05:30,3.4,Wind
24/02/2026 05:30,14.68,Thermal
24/02/2026 05:30,0.6,Geothermal
24/02/2026 05:30,0,Photovoltaic
24/02/2026 05:30,2.34,Self-consumption
24/02/2026 05:30,3.32,Hydro
24/02/2026 05:15,14.12,Thermal
24/02/2026 05:15,0,Photovoltaic
24/02/2026 05:15,0.6,Geothermal
24/02/2026 05:15,3.28,Wind
24/02/2026 05:15,2.28,Self-consumption
24/02/2026 05:15,3.28,Hydro
24/02/2026 05:00,13.68,Thermal
24/02/2026 05:00,3.16,Wind
24/02/2026 05:00,3.28,Hydro
24/02/2026 05:00,2.19,Self-consumption
24/02/2026 05:00,0,Photovoltaic
24/02/2026 05:00,0.6,Geothermal
24/02/2026 04:45,2.8,Hydro
24/02/2026 04:45,2.14,Self-consumption
24/02/2026 04:45,0,Photovoltaic
24/02/2026 04:45,0.6,Geothermal
24/02/2026 04:45,3.04,Wind
24/02/2026 04:45,13.4,Thermal
24/02/2026 04:30,2.76,Hydro
24/02/2026 04:30,2.05,Self-consumption
24/02/2026 04:30,0,Photovoltaic
24/02/2026 04:30,0.6,Geothermal
24/02/2026 04:30,3.04,Wind
24/02/2026 04:30,13.08,Thermal
24/02/2026 04:15,2.72,Hydro
24/02/2026 04:15,13.08,Thermal
24/02/2026 04:15,3.04,Wind
24/02/2026 04:15,0.6,Geothermal
24/02/2026 04:15,0,Photovoltaic
24/02/2026 04:15,1.97,Self-consumption
24/02/2026 04:00,2.72,Hydro
24/02/2026 04:00,13,Thermal
24/02/2026 04:00,3.2,Wind
24/02/2026 04:00,0.6,Geothermal
24/02/2026 04:00,0,Photovoltaic
24/02/2026 04:00,1.93,Self-consumption
24/02/2026 03:45,2.72,Hydro
24/02/2026 03:45,1.94,Self-consumption
24/02/2026 03:45,0,Photovoltaic
24/02/2026 03:45,0.6,Geothermal
24/02/2026 03:45,3.36,Wind
24/02/2026 03:45,12.36,Thermal
24/02/2026 03:30,2.72,Hydro
24/02/2026 03:30,1.92,Self-consumption
24/02/2026 03:30,0,Photovoltaic
24/02/2026 03:30,0.6,Geothermal
24/02/2026 03:30,3.44,Wind
24/02/2026 03:30,12.04,Thermal
24/02/2026 03:15,2.72,Hydro
24/02/2026 03:15,11.88,Thermal
24/02/2026 03:15,3.64,Wind
24/02/2026 03:15,0.6,Geothermal
24/02/2026 03:15,0,Photovoltaic
24/02/2026 03:15,1.87,Self-consumption
24/02/2026 03:00,2.72,Hydro
24/02/2026 03:00,11.92,Thermal
24/02/2026 03:00,3.68,Wind
24/02/2026 03:00,0.6,Geothermal
24/02/2026 03:00,0,Photovoltaic
24/02/2026 03:00,1.86,Self-consumption
24/02/2026 02:45,0,Photovoltaic
24/02/2026 02:45,0.6,Geothermal
24/02/2026 02:45,3.72,Wind
24/02/2026 02:45,11.64,Thermal
24/02/2026 02:45,1.76,Self-consumption
24/02/2026 02:45,2.8,Hydro
24/02/2026 02:30,11.56,Thermal
24/02/2026 02:30,3.72,Wind
24/02/2026 02:30,0.6,Geothermal
24/02/2026 02:30,2.8,Hydro
24/02/2026 02:30,1.76,Self-consumption
24/02/2026 02:30,0,Photovoltaic
24/02/2026 02:15,11.64,Thermal
24/02/2026 02:15,3.72,Wind
24/02/2026 02:15,0.6,Geothermal
24/02/2026 02:15,1.77,Self-consumption
24/02/2026 02:15,2.8,Hydro
24/02/2026 02:15,0,Photovoltaic
24/02/2026 02:00,1.82,Self-consumption
24/02/2026 02:00,2.84,Hydro
24/02/2026 02:00,0.6,Geothermal
24/02/2026 02:00,3.6,Wind
24/02/2026 02:00,0,Photovoltaic
24/02/2026 02:00,12.12,Thermal
24/02/2026 01:45,2.8,Hydro
24/02/2026 01:45,1.83,Self-consumption
24/02/2026 01:45,0,Photovoltaic
24/02/2026 01:45,0.6,Geothermal
24/02/2026 01:45,3.44,Wind
24/02/2026 01:45,11.88,Thermal
24/02/2026 01:30,2.84,Hydro
24/02/2026 01:30,1.9,Self-consumption
24/02/2026 01:30,0,Photovoltaic
24/02/2026 01:30,0.6,Geothermal
24/02/2026 01:30,3.32,Wind
24/02/2026 01:30,11.96,Thermal
24/02/2026 01:15,2.84,Hydro
24/02/2026 01:15,12,Thermal
24/02/2026 01:15,3.24,Wind
24/02/2026 01:15,0.6,Geothermal
24/02/2026 01:15,0,Photovoltaic
24/02/2026 01:15,1.95,Self-consumption
24/02/2026 01:00,2.84,Hydro
24/02/2026 01:00,12.04,Thermal
24/02/2026 01:00,3.2,Wind
24/02/2026 01:00,0.6,Geothermal
24/02/2026 01:00,0,Photovoltaic
24/02/2026 01:00,1.96,Self-consumption
24/02/2026 00:45,2.8,Hydro
24/02/2026 00:45,1.99,Self-consumption
24/02/2026 00:45,0,Photovoltaic
24/02/2026 00:45,0.6,Geothermal
24/02/2026 00:45,3.16,Wind
24/02/2026 00:45,12.12,Thermal
24/02/2026 00:30,2.8,Hydro
24/02/2026 00:30,2.06,Self-consumption
24/02/2026 00:30,0,Photovoltaic
24/02/2026 00:30,0.6,Geothermal
24/02/2026 00:30,3.16,Wind
24/02/2026 00:30,12.28,Thermal
24/02/2026 00:15,2.88,Hydro
24/02/2026 00:15,13.36,Thermal
24/02/2026 00:15,3.16,Wind
24/02/2026 00:15,0.6,Geothermal
24/02/2026 00:15,0,Photovoltaic
24/02/2026 00:15,2.13,Self-consumption
24/02/2026 00:00,3,Hydro
24/02/2026 00:00,13.52,Thermal
24/02/2026 00:00,3.16,Wind
24/02/2026 00:00,0.6,Geothermal
24/02/2026 00:00,0,Photovoltaic
24/02/2026 00:00,2.19,Self-consumption
23/02/2026 23:45,3.36,Hydro
23/02/2026 23:45,2.17,Self-consumption
23/02/2026 23:45,0,Photovoltaic
23/02/2026 23:45,0.6,Geothermal
23/02/2026 23:45,3.2,Wind
23/02/2026 23:45,14.04,Thermal
23/02/2026 23:30,3.36,Hydro
23/02/2026 23:30,2.19,Self-consumption
23/02/2026 23:30,0,Photovoltaic
23/02/2026 23:30,0.6,Geothermal
23/02/2026 23:30,3.24,Wind
23/02/2026 23:30,14.36,Thermal
23/02/2026 23:15,3.28,Hydro
23/02/2026 23:15,14.76,Thermal
23/02/2026 23:15,3.2,Wind
23/02/2026 23:15,0.6,Geothermal
23/02/2026 23:15,0,Photovoltaic
23/02/2026 23:15,2.3,Self-consumption
23/02/2026 23:00,3.36,Hydro
23/02/2026 23:00,15.64,Thermal
23/02/2026 23:00,3.16,Wind
23/02/2026 23:00,0.6,Geothermal
23/02/2026 23:00,0,Photovoltaic
23/02/2026 23:00,2.39,Self-consumption
23/02/2026 22:45,3.48,Hydro
23/02/2026 22:45,2.43,Self-consumption
23/02/2026 22:45,0,Photovoltaic
23/02/2026 22:45,0.6,Geothermal
23/02/2026 22:45,3.16,Wind
23/02/2026 22:45,15.56,Thermal
23/02/2026 22:30,3.56,Hydro
23/02/2026 22:30,2.6,Self-consumption
23/02/2026 22:30,0,Photovoltaic
23/02/2026 22:30,0.6,Geothermal
23/02/2026 22:30,3.28,Wind
23/02/2026 22:30,16.12,Thermal
23/02/2026 22:15,3.56,Hydro
23/02/2026 22:15,16.84,Thermal
23/02/2026 22:15,3.32,Wind
23/02/2026 22:15,0.6,Geothermal
23/02/2026 22:15,0,Photovoltaic
23/02/2026 22:15,2.71,Self-consumption
23/02/2026 22:00,3.56,Hydro
23/02/2026 22:00,17.96,Thermal
23/02/2026 22:00,3.36,Wind
23/02/2026 22:00,0.6,Geothermal
23/02/2026 22:00,0,Photovoltaic
23/02/2026 22:00,2.82,Self-consumption
23/02/2026 21:45,3.32,Wind
23/02/2026 21:45,2.95,Self-consumption
23/02/2026 21:45,0,Photovoltaic
